ID,user_id,user_tag,text
6.83686440996336E+017,2822379212,wheeliedealer,"WheelieDealer su Twitter: ""@costello_jn ...Hi, happy 2016. I think you're right on Rates etc. My big concern is Brexit Vote around end July - Mkt may Selloff before."""
6.83686471652512E+017,305471038,lawlecturer,"Nigel Briggs su Twitter: ""Would Brexit make us weaker? David Cameron’s threat to leave EU is security risk, says Keir Starmer https://t.co/VYlsbx00N4"""
6.83686738913436E+017,2550064813,RageediOnline,"RAGEEDI su Twitter: ""Exclusive: Poland wants Britain’s help over NATO troops in Brexit talks https://t.co/BDEp2a8Ivo"""
6.8368676645333E+017,3176060962,RTGWorld,"RTGWorld su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks #RTGWorld"""
6.8368696670618E+017,2312135539,EuropeIsUs,"YourEU su Twitter: """"Exclusive-Poland Wants Britain's Help Over NATO Troops in Brexit Talks"" https://t.co/V7B7zeBNQB"""
6.83686971101819E+017,2312135539,EuropeIsUs,"YourEU su Twitter: """"Exclusive: Poland Wants Britain's Help Over NATO Troops in Brexit Talks"" https://t.co/T0ScDGLXy1"""
6.83687000470385E+017,1250592126,account,
6.83687002374582E+017,1250592126,,
6.83687027804521E+017,41829280,,
6.83687033647186E+017,98679589,account,
6.83687049250013E+017,123911261,,
6.83687054358647E+017,42727555,coopinvest,"Vadim Green su Twitter: ""WorldNews: Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland ... https://t.co/EiALYaE4LI"""
6.83687052169237E+017,46088331,docjuli,"Julius Ikpekaogu su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/70CpseAct8"""
6.83687055986012E+017,135092899,Angelus1701,"Glenn Larson☣ su Twitter: ""@Reuters Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland co... https://t.co/Sv466sfjNn"""
6.83687055881183E+017,135092899,Angelus1701,"Glenn Larson☣ su Twitter: ""@Reuters Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland co... https://t.co/hx2mNvDIw8"""
6.83687080921272E+017,318355178,Current_Knewz,"ω๏๏∂y su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/ypxa2BFL8R"""
6.83687105155875E+017,26887881,greychampion,"greychampion su Twitter: ""newStream©: Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/PAlj7IX8g2"""
6.83687103687819E+017,940000238,NewsTreasury,"NewsTreasury su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks  https://t.co/B514j09pHi"""
6.83687116446958E+017,363030025,neerpiyu,"NV su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/ub3gVPXRuI"""
6.83687123711427E+017,22473015,UsmanAnwar78,"Mohammad Usman Anwar su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/7ExNkI1ep3"""
6.83687130200068E+017,1214160810,Elireyam,"Elias Reyes Yam su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/YitLWO3Gpe"""
6.83687134864118E+017,1214295559,,
6.83687133341549E+017,1214281808,ismapoolcen,"Ismael Pool Cen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Q9i423MfEm"""
6.83687143454081E+017,1214303671,cancenmarce,"Marcelo Can Cen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Or4syNJGhn"""
6.83687141478564E+017,1214276658,theJokerstrada,"Jose Kuk Estrada su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Zrar2KT1CN"""
6.83687146419442E+017,1214286308,Davidarher,"David Arce Hernandez su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Ypif2mHDQJ"""
6.83687144943059E+017,1214299981,Karentelugo,"Karen Tejero Lugo su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/P2xlfmRjdb"""
6.83687147950363E+017,1214277151,cindyvega22,"Cindy Vega Campos su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/HkTEEqMv2b"""
6.83687154464113E+017,1214304811,soytumini0n,"Orlando Luna Can su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/pkvU9qCWeC"""
6.83687159174283E+017,1214285718,jairopolus,"Jairo Tabasco Ek su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/XP1SFHJSvA"""
6.83687157534347E+017,1214251110,loveakid11,"Silvia Puc Estrella su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/55LyOSkGxC"""
6.83687164173877E+017,1214296190,nelsonhuehue,"Nelson Huerta Can su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/HPeOoVoR8D"""
6.83687160893997E+017,1214308861,account,
6.83687167751635E+017,1214303324,Jeaninewowvl,"Catarina su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/zCF9FWW0jh"""
6.83687172466016E+017,1214292234,Vergie_njxz,"Mercedes su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/3TsHfVSlBC"""
6.83687170888974E+017,1214310980,Kerry_6586,"Eva su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/jVS0ZE1h1c"""
6.83687169320354E+017,1214301776,,
6.83687174265418E+017,1214311316,Eleonora68764,"Raquel su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Ya55TB1GpI"""
6.83687180569424E+017,1214318479,Seejiiys,"Horacio su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/gt9Cm7DaF3"""
6.83687177427919E+017,1214184738,Keitha00277,"Alejandra su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Y6dOvYGXUQ"""
6.83687184931529E+017,1214326039,Phylis_rmqp,"Bianca su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/QdamNwXCEq"""
6.83687182075179E+017,1214295368,Annis_cywv,"Emilio su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/abTFJh6Jqt"""
6.83687193798292E+017,1214306779,,
6.83687191898268E+017,1214307996,Blanche_2424,"Gerardo su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/cY5Hyzy4yH"""
6.83687197183091E+017,1214312310,,
6.83687195429835E+017,1214304649,,
6.83687199087264E+017,1214307066,Guillot_13122,"Julio su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/VToE9FhJet"""
6.83687205890478E+017,1214341057,Alyssa_ryto,"Alejandro su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/tICQJJzgn7"""
6.83687204791534E+017,1214337475,Marguerita_2748,"Patricia su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/vMzdHHqNDl"""
6.83687209648566E+017,1214309538,Janaygscsp,"Hugo su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/bdSM9ln5Xi"""
6.83687214480396E+017,1214344933,,
6.83687212764905E+017,1214330474,Inocenciawnjhg,"Marissa Bekele su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/4J4MlGllfw"""
6.8368722655162E+017,321315235,,
6.83687225008112E+017,395132433,1AwesomeShirts,"Awesome Shirts su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/tg6yBkh2um"""
6.83687234088772E+017,317185279,roltek,"Roltek International su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland ... https://t.co/oswdYqsRDe #WorldNews"""
6.83687237913977E+017,1668066686,NewsWereld," su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/9vTrXVwSyP"""
6.8368723608107E+017,1594949365,twitreporting,"Newscaster su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/1aEo8kuaza"""
6.83687249616056E+017,232769907,ilhamfahryh,"ilham fahry h su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/l8Jk58yeH7"""
6.83687321447854E+017,3434587234,mcarepresenatve,"Mca Represenative su Twitter: ""https://t.co/aYO2p6laBi Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/lgBVlILFVa"""
6.8368737219881E+017,716398134,WhatMakesNews,"What Makes su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/ku2qNdMSob"""
6.83687589946233E+017,3130583288,joudbass,"Aljoud su Twitter: ""Long hair  https://t.co/0F3bnr4ssj"""
6.83687600536728E+017,86241025,,
6.83687601455252E+017,336041336,,
6.83687607818048E+017,851815249,Stiff_Mayana,"S MAYANA su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/IhJGSEmzI2"""
6.83687612456899E+017,1278597655,,
6.83687618207289E+017,126600280,meluvtweet,"#NoToXenophobia su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/NMttn0d31J"""
6.83687625920655E+017,1303136983,busanboy_ramyun,"부산소년_busanboy su Twitter: ""151225 나고야 팬미팅 #대현 @BAP_Daehyun P1>https://t.co/GRSaDSPMXA p2>https://t.co/kEVztnmLvn   🙈sexy dance https://t.co/a64GFzioEd"""
6.83687633264841E+017,81173322,arogboritse,"Arogboritse Ebami su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/lV6gzYh7Jd"""
6.8368764059648E+017,18500764,JeffersonFaudan,"Jefferson Faudan su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/ewINb4rA72"""
6.83687660070801E+017,369760961,Ramdog1980,"Ramy Abdeljabbar su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/tmQSEeK5pi"""
6.83687667704312E+017,88207285,bench_lifestyle,"Bench Lifestyle su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/OBWskkO89Q #world #UM"""
6.83687684078834E+017,2799241358,MoyoOkpara,"Moyo Okpara su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/SmELijEQiy"""
6.83687695671898E+017,2799334982,MANIBELLO1,"Mani Bello su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Grb1lPFUH2"""
6.83687693880955E+017,2799268752,,
6.83687704018596E+017,3031655738,news_simple,"Simple News su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/Jf2VUMRkyj"""
6.8368770192144E+017,1590686978,RadioLondra_,"Radio Londra su Twitter: ""Qui Radio Londra: Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/AYpFQp7p4S"""
6.83687712780505E+017,2359028480,AnimalRightsJen,"JenBrooke su Twitter: ""#News Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Polan... https://t.co/orevC1Z265 #World"""
6.83687743071781E+017,188047130,,
6.83687742476259E+017,2978332701,account,
6.836877448627E+017,3300653637,,
6.83687754111271E+017,3171718974,newjakarta,"NJ su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks https://t.co/FRlAUEJHRF"""
6.83687813552947E+017,1551172352,,
6.83687909547991E+017,312997336,account,
6.83687908084179E+017,312997336,account,
6.83687982243705E+017,368215075,parishatzi,"Paris Hatzievagelou su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/cbVt5mQRPt"""
6.83687993656226E+017,37692605,brunosrcf,"Bruno Fernandes su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/xq3cVNPDsO"""
6.83687991085109E+017,3231598852,jp_duvenhage,"JP Duvenhage su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: WARSAW (Reuters) - Poland could be op... https://t.co/qppcmwQdDU"""
6.8368800061458E+017,722583252,themaheshkhuman,"Mahesh Khuman su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/W9hwDIWbNX"""
6.83688061457281E+017,3018769262,worldnewsbox,"World News Box su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/rdZz0V8mBd"""
6.83673006112113E+017,6092232,overdrev,"Michael Jackson su Twitter: ""Seems eBay already adopted the #brexit https://t.co/BKtdnd8pJS"""
6.83673040815788E+017,937417056,,
6.83688152826016E+017,577096192,agapanthus49,"joyce miller🇬🇧 su Twitter: ""@Uncle_Cavtastic  Until we get one man one vote new parties grow gradually - EU ref is one man one vote which is why Nigel can get Brexit."""
6.83688272883794E+017,348606060,,
6.8368831404655E+017,2280325974,coolcoolinfo,"Cool Cool Info su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks https://t.co/pu44oshb3u"""
6.83688345302626E+017,438200082,RemiAdekoya1,"Dr Remi Adekoya su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks https://t.co/YzvHVPGe89 via @ReutersUK"""
6.83688378366308E+017,1327034432,NMGI2,"NMGI_Geopolitik su Twitter: ""“Cameron dovrà dimettersi se perde il referendum sulla Brexit” 

Fronda di sei ministri rivelata dal “Sunday... https://t.co/SvpYvBr8oF"""
6.83673417736938E+017,4448893401,,
6.83688546117489E+017,92591643,lostleonardo,"Lost Leonardo su Twitter: ""The anti-Brexit crowd don't have much imagination... this simply inverts @LeaveHQ's case for full global engagement. https://t.co/cOnwlMD6e7"""
6.83688600890905E+017,2829120555,NATOlizer,"Trending NATO News su Twitter: ""Exclusive: #Poland wants Britain's help over NATO troops in Brexit talks... https://t.co/HmaCDQoQiB https://t.co/JrfmLEdfs9"""
6.8368865345398E+017,3190751720,ashishgurupp,"Ashish Guru su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/6EhtxYoLVe"""
6.83688651230974E+017,2485939826,FayeFuquae,"Faye Fuquae su Twitter: """"Exclusive: Poland Wants Britain's Help Over NATO Troops in Brexit Talks"" by REUTERS via NYT https://t.co/FNCHZDnZXc"""
6.83688649838465E+017,2485939826,SandroSotigol,"Sandro Sotilli su Twitter: ""O LEGAL DO THE VOICE GURI É QUE O PIAZEDO CANTA MELHOR QUE OS MARMANJO DO OUTRO THE VOICE"""
6.83688712794837E+017,29656814,offshorebroker,"Stock Brokers su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks - https://t.co/OzosMsmlqM via @_feedspot"""
6.83688804104966E+017,3190752230,ashishmasterpp,"Ashish Master su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Vh8KpxRDu6"""
6.83673728555811E+017,937417056,ggbenedetto,"Dr Giacomo Benedetto su Twitter: ""@ScienceBritain @freddygilbs If UK votes for #Brexit it will be due to opposing #freemovement, so no #freemovement means no #Horizon2020"""
6.83689087019147E+017,1158286658,iTruck_NEWS,"iTruck NEWS su Twitter: ""Exclusive: Poland wants Britain’s help over NATO troops in Brexit talks https://t.co/rnfPsbMqn6 https://t.co/8e9HIlHHCb"""
6.8368969869967E+017,438200082,RemiAdekoya1,"Dr Remi Adekoya su Twitter: ""Warsaw ready for compromise with Cameron re Brexit if he supports permanent NATO base in Poland - FM Waszczykowski.
https://t.co/GF0eH9s6xo"""
6.83675092413493E+017,126681958,Global_Policy,"Global Policy su Twitter: ""GPs David Held and Kyle McNally - To be, or Not to Be: Europe Under Siege https://t.co/hQA61IRcWe #migrants #syria #refugees #EU #Brexit"""
6.83690343112512E+017,204366811,Muzaffar1969,"Muzaffaruddin Alvi su Twitter: ""TopNews: Exclusive – Poland wants Britain’s help over NATO troops in Brexit talks:… https://t.co/NTGN0ri4xn https://t.co/7iGojzYlX7"""
6.83675301310759E+017,224657541,KulganofCrydee,"Kulgan of Crydee su Twitter: ""Not If, When #brexit  https://t.co/eZQfQVH9B3"""
6.83690681810866E+017,2930747302,dlpolandnews,"Poland News Links su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks: … .
        Asked whether Britain co... https://t.co/fEiOaazwmk"""
6.8369088110753E+017,18270633,ahhthatswhy,"interestingnews su Twitter: ""#reuters Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/loWoAIi0gy"""
6.83691560626565E+017,4703591654,insidemalaysia,"InsideMalaysia su Twitter: ""Exclusive – Poland wants Britain’s help over NATO troops in Brexit talks https://t.co/cm5fJFh2zQ"""
6.83691740855927E+017,103811289,NamVietNetwork,"Nam Nguyen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/UsRvvxseZa"""
6.83691785265254E+017,17836555,mummygirl,"Mummygirl/ Bev Stein su Twitter: ""Brexit camp. https://t.co/RtM4S0Jf3J"""
6.83676801055506E+017,253941749,dariomazzola,"Dario Mazzola su Twitter: ""Yes, #Brexit will bring pain & no gain only regression economically, politically, socially. #euref #strongerin https://t.co/44NX9MCBzD"""
6.83676965711262E+017,355752178,BNP_Bexley,"🇬🇧 BNP Bexley 🇬🇧 su Twitter: ""They will rig the referendum. Democracy doesn’t matter to these “people”. https://t.co/fo3WEpobXZ  #BNP #LeaveEU #Brexit #Brixit"""
6.8367706282197E+017,3326770761,BNP_Greenwich,"BNP Greenwich su Twitter: ""They will rig the referendum. Democracy doesn’t matter to these “people”. https://t.co/AlWYrQRACi  #BNP #LeaveEU #Brexit #Brixit"""
6.83692259355849E+017,135092899,,
6.83692636293706E+017,84611533,,
6.83692733412676E+017,2964741935,,
6.83677731574411E+017,259382116,angiebUK,"angie brooks su Twitter: ""@Telegraph no one should resign following democratic process. After all it is not as though all conservatives are for 'In' #Brexit"""
6.83692854150099E+017,396095407,andy_Brexit,"Prof Andy independence and free trading country su Twitter: ""How researchers dupe the public with a sneaky practice called ""outcome switching"" https://t.co/oy7ZRAkOqz via voxdotcom"""
6.83677797223629E+017,62074058,eureferendum,"EU Referendum su Twitter: ""The Boiling Frog: #UKIP: May Contain Loose Nuts. 
https://t.co/CjBnZnGmT9
#Brexit"""
6.83692906549494E+017,1045832575,JoshDickson1990,"Josh Dickson su Twitter: ""@tobyhelm @yanisvaroufakis .. McDonnell out to be flirting with brexit crowd (alongside weird Marxist emphasis) when he isn't..."""
6.83678022457799E+017,99706154,,
6.83693376055542E+017,3014887084,DefencePolitics,"Defence Politics su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: Exclusive: Poland wants Britain... https://t.co/IgE7swWag6 #Nato"""
6.83693373316698E+017,3039383177,PolitiWeek,"PolitiWeek™ su Twitter: ""Exclusive: Poland wants Britain’s help over NATO troops in Brexit talks https://t.co/ZxM0kwwQZ2"""
6.83693372695945E+017,3039383177,PolitiWeek,"PolitiWeek™ su Twitter: ""Exclusive: Poland wants Britain’s help over NATO troops in Brexit talks https://t.co/l5tDq7NrvX"""
6.83694093570998E+017,30504950,BBeyondmagazine,"B Beyond magazine su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks - Reuters UK: Reuters UK Exclusive -… https://t.co/rRf1EQair1"""
6.83679253762802E+017,138579043,account,
6.83679479567413E+017,138579043,,
6.83694810323026E+017,2930747302,,
6.83694831173026E+017,2484615926,AuLacViet,"Au Lac su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks https://t.co/Gk9ZJNxvjf"""
6.83694976048312E+017,272933351,europenewsdepot,"Europe News Depot su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: By Wiktor Szary and Jus... https://t.co/zJK9yH71pq <--Full Story"""
6.83679896296636E+017,937417056,ggbenedetto,"Dr Giacomo Benedetto su Twitter: ""@ScienceBritain It could do. Too many in #Brexit lobby blinded by optimism concerning good will to post-#Brexit Britain from rest of EU"""
6.83695267313484E+017,13063042,,
6.83695313136316E+017,7349062,,
6.83695425023545E+017,563108976,GreggatQuest,"Gregg. su Twitter: ""Exclusive - Poland wants Britain's help over NATO troops in Brexit talks https://t.co/AzgGELVCrM via @ReutersUK"""
6.83680633575572E+017,937417056,ggbenedetto,"Dr Giacomo Benedetto su Twitter: ""@ScienceBritain only path to certainty for post-#Brexit Britain is #EEA with full #freemovement but unlikely to be palatable for many"""
6.83680662067495E+017,2855861355,ukneeds,"🇬🇧OUTofEU🇬🇧 #BritishIndependence su Twitter: ""@simon4124 @suekenmax @OkKelly22 violence is their culture, it's all the inbred savages know. We're in for massive conflict.... #BREXIT"""
6.83695851382927E+017,2298075552,canada_agent,"Canada Agent su Twitter: ""Exclusive - Poland wants Britain&#039;s help over NATO troops in Brexit talks #troops https://t.co/7lWEmcTLqj"""
6.83696371086434E+017,2885758929,account,
6.83696593736868E+017,309709569,,
6.83696627995943E+017,580065681,,
6.83682096812929E+017,3293819495,account,
6.83682563962073E+017,359575604,account,
6.83698009486438E+017,2316355368,MyAutoBlogging,"Automatic Blogging su Twitter: ""Take a look at our new blogpost - Exclusive: Poland wants Britain's help over NATO troops in Brexit talks"""
6.83682912923853E+017,17679030,shounak_d,"shounak dasgupta su Twitter: """"#Exclusive - #Poland wants #Britain's help over #NATO troops in #Brexit talks"" - https://t.co/eAMUkiGrJh"""
6.83698178118562E+017,448356953,,
6.8369837127465E+017,92591643,,
6.83698701857088E+017,103811289,NamVietNetwork,"Nam Nguyen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/0G6wdVoKVO"""
6.83683744755089E+017,948314394,,
6.83698847839818E+017,4098436339,,
6.83684094203531E+017,79939566,,
6.83699476905738E+017,103811289,NamVietNetwork,"Nam Nguyen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/48T0l7hhtq"""
6.83699509659091E+017,18762347,kotarski,"Kris Kotarski su Twitter: ""Poland wants Britain's help over NATO troops in Brexit talks
https://t.co/rZjRSUdjc2
Interesting. Kaczynski's new EU policy…"""
6.83700493194015E+017,3306412883,bashrtahr1990,"Tahir Bashir su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks

(Sent from NYCnow) https://t.co/fbnIGaPehV"""
6.83700714233725E+017,356730188,olufemiadelaja,"Adelaja olufemi su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: By Wiktor Szary and Justyna PawlakWAR... https://t.co/FuKQeZW2JI"""
6.83700757275673E+017,356730188,olufemiadelaja,"Adelaja olufemi su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks: By Wiktor Szary and Justyna PawlakWAR...... https://t.co/kQ6oJRdlyw"""
6.83700812091159E+017,396095407,,
6.83700945973293E+017,2737029641,account,
6.83686555723108E+017,62074058,eureferendum,"EU Referendum su Twitter: ""No, that's exactly what the EU is. It doesn't make the rules.
https://t.co/Bb1eM8wNab #Brexit  https://t.co/n0U2AoSa94"""
6.83701661672444E+017,2431882250,,
6.83701722456277E+017,2942029428,news_in_summary,"News in Summary su Twitter: ""Exclusive: #Poland wants #Britain's help over NATO troops in Brexit talks https://t.co/L0Xi4RPi7u #ZippedNews https://t.co/EZ6abK3dTv"""
6.83701853851415E+017,16247847,Hollywood_Nerd,"DADDY su Twitter: ""2016 when I take it up a notch ! I still won't post everything but enough to let my fan club (haters) know Ima always be POPPIN 💯"""
6.83686809801486E+017,2762592056,Stop_The_EU,"Stop the EU 🇬🇧 su Twitter: ""Time to LEAVE the EU
#brexit #VoteLeave #EUref #StopTheEU
Facebook https://t.co/6eZWJrJQFK 
https://t.co/qYZaVtW6kc https://t.co/c1tTT90KYb"""
6.83702055752581E+017,103811289,NamVietNetwork,"Nam Nguyen su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks https://t.co/cUs3aAgKxN"""
6.83702345537065E+017,2345827628,,
6.83702688316551E+017,264673317,,
6.83688203346252E+017,3293819495,,
6.83688201920188E+017,3293819495,account,
6.83688204411638E+017,3293819495,account,
6.83704148127289E+017,209079863,brianjohnspencr,"Brian John Spencer su Twitter: ""Brexit: a referendum on Ireland’s future https://t.co/exv9asCOm3"""
6.83704375039009E+017,481388071,AUSCITY_Forums,"AUS-CITY Forums su Twitter: ""Exclusive: Poland wants Britain's help over NATO troops in Brexit talks:  Webmaster: https://t.co/AGTMbqAvZM @AUSCITY_Forums"""
6.83704417917403E+017,69533246,HumanityNews,"Humanitarian News su Twitter: ""News:  EXCLUSIVE-Poland wants Britain's help over NATO troops in Brexit talks https://t.co/OL3a4WXXjZ"""
6.83689496781689E+017,743901649,mephistofish,"MephistoFish su Twitter: ""Alien attack,Godzilla surfacing from Thames,zombies and now paedophiles-'in' campaign using its full armoury #brexit https://t.co/jpw6JJFvp6"""
6.83704622033273E+017,2838333676,boblister_poole,"Bob For A Full Brexit su Twitter: ""City Chief To Tour EU Ahead Of Brexit Vote https://t.co/hiDJuxcBHW"""
6.8370483355204E+017,3656559557,,
6.8370578860347E+017,241709263,,
6.83706322987151E+017,54311364,BrookingsFP,"Brookings FP su Twitter: ""What might happen if Britain leaves the European Union? Will Brexit break Britain or the EU? https://t.co/hKoNqjtNkn"""
6.8369144363083E+017,937417056,ggbenedetto,"Dr Giacomo Benedetto su Twitter: ""@ScienceBritain so you are suffering from optimism-unbound about good will of EU to a post-#Brexit Britain"""
6.83706630819721E+017,3372106918,rudocvetkov,"Rudo Cvetkov su Twitter: ""@CoryllusGm Brytyjczyką tak naprawde solą w oku stoją mieszkańcy CEE-nie uchodźcy i 3świat.Jeśli Rząd coś z tym nie zrobi=Brexit 1/2"""
6.83706778429817E+017,586408037,FisherFisherLaw,"Fisher and Fisher su Twitter: ""Brexit: a referendum on Ireland’s future https://t.co/h1ZM2zdTXQ via @IrishTimes"""
6.83706909577314E+017,17006017,,
